user_id,property_id,score,clicks,favorito,contacto
25,2,0.4803,2,1,0
25,3,0.55,1,0,0
25,4,0.55,1,1,0
25,5,0.55,1,0,0
25,6,0.4,1,0,0
25,8,0.55,2,0,0
25,9,0.4235,2,0,0
25,12,0.43,1,0,0
25,13,0.4,2,0,0
25,14,0.55,1,0,0
25,15,0.5847,2,0,0
25,17,0.55,1,0,0
25,19,0.6411,1,0,0
25,21,0.4,1,1,0
25,23,0.7942,2,0,0
25,24,0.522,1,0,0
25,25,0.55,2,0,0
25,27,0.4,1,0,0
25,28,0.489,1,0,0
25,29,0.55,2,0,0
25,32,0.55,2,0,0
25,33,0.4462,1,0,0
25,34,0.4,1,0,0
25,36,0.4754,1,0,0
25,38,0.7728,1,1,1
25,39,0.55,1,0,0
25,40,0.43,2,0,0
25,41,0.7908,3,1,1
25,42,0.4082,1,1,0
25,43,0.4,2,1,0
25,44,0.4933,2,0,0
25,46,0.4818,1,0,0
25,47,0.58,1,0,0
25,48,0.55,1,0,0
25,49,0.518,2,0,0
25,51,0.55,1,0,0
25,52,0.4,2,0,0
25,53,0.4,2,0,0
25,54,0.55,1,0,0
25,56,0.55,1,0,0
25,58,0.4,1,0,0
25,60,0.4,2,0,0
25,61,0.55,1,0,0
25,62,0.7,2,1,0
25,63,0.4,2,1,0
25,65,0.4153,1,0,0
25,66,0.55,1,0,0
25,68,0.55,1,0,0
25,70,0.5816,1,1,0
25,71,0.7374,1,1,1
25,72,0.5799,1,0,0
25,73,0.4,1,0,0
25,78,0.55,2,0,0
25,79,0.43,1,0,0
25,80,0.6489,1,0,0
25,81,0.4666,2,0,0
25,82,0.55,1,1,0
25,83,0.55,1,0,0
25,85,0.4,1,0,0
25,87,0.4018,1,0,0
25,88,0.7,3,1,1
25,89,0.7867,3,1,0
25,90,0.55,1,0,0
25,91,0.55,2,0,0
25,92,0.7,1,0,0
25,93,0.43,2,0,0
25,94,0.55,1,0,0
25,95,0.4,2,0,0
25,97,0.7,4,1,0
25,98,0.5295,1,0,0
25,99,0.6361,2,0,0
25,100,0.55,1,1,0
25,102,0.5823,1,0,0
25,105,0.7,2,1,1
25,107,0.4406,1,0,0
25,108,0.4,2,0,0
25,109,0.482,1,1,0
25,110,0.4,1,0,0
25,112,0.55,2,0,0
25,113,0.4,2,0,0
25,114,0.55,2,0,0
25,115,0.5986,1,0,0
25,117,0.6807,2,0,0
25,118,0.7,1,1,0
25,120,0.55,2,0,0
25,121,0.43,2,0,0
25,123,0.7,2,1,0
25,126,0.7,1,1,0
25,127,0.4,1,0,0
25,129,0.7,2,1,1
25,130,0.55,1,0,0
25,131,0.566,1,0,0
25,132,0.55,1,0,0
25,134,0.4,2,0,0
25,135,0.6187,2,0,0
25,136,0.4,1,1,0
25,137,0.6231,1,0,0
25,139,0.5448,1,0,0
25,140,0.7791,2,1,0
25,141,0.6405,1,0,0
25,142,0.55,1,0,0
25,143,0.55,1,1,0
25,145,0.7,3,0,0
25,146,0.7,3,1,1
25,147,0.7956,3,1,0
25,148,0.55,1,0,0
25,149,0.55,1,0,0
25,150,0.4,1,0,0
26,1,0.625,2,0,0
26,2,0.4883,2,0,0
26,3,0.625,2,0,0
26,4,0.625,1,1,0
26,5,0.475,2,0,0
26,6,0.475,2,0,0
26,8,0.475,2,0,0
26,9,0.4195,1,1,0
26,14,0.625,1,0,0
26,15,0.5831,1,0,0
26,17,0.475,1,0,0
26,19,0.5229,1,0,0
26,21,0.475,2,0,0
26,23,0.6551,2,0,0
26,24,0.5072,2,0,0
26,25,0.625,2,0,0
26,29,0.625,1,0,0
26,32,0.475,2,0,0
26,33,0.447,1,0,0
26,34,0.475,2,0,0
26,36,0.4823,2,0,0
26,38,0.695,2,0,0
26,39,0.475,1,0,0
26,41,0.6733,1,0,0
26,42,0.401,2,0,0
26,43,0.475,2,0,0
26,44,0.5983,1,0,0
26,45,0.4694,1,0,0
26,46,0.4345,2,0,0
26,47,0.505,1,0,0
26,48,0.475,1,0,0
26,49,0.6282,2,1,0
26,51,0.475,2,0,0
26,52,0.475,2,0,0
26,54,0.625,1,1,0
26,56,0.475,1,0,0
26,60,0.475,1,0,0
26,61,0.475,2,0,0
26,62,0.625,2,0,0
26,63,0.475,1,0,0
26,64,0.4532,1,1,0
26,65,0.4096,1,0,0
26,66,0.625,1,0,0
26,68,0.625,1,0,0
26,70,0.7051,2,1,1
26,71,0.5864,1,1,0
26,72,0.5773,2,1,0
26,78,0.625,1,0,0
26,80,0.6608,1,0,0
26,81,0.4717,1,0,0
26,82,0.475,2,0,0
26,83,0.625,2,0,0
26,85,0.475,2,0,0
26,87,0.5191,1,0,0
26,88,0.625,1,0,0
26,89,0.646,1,0,0
26,90,0.475,2,1,0
26,91,0.475,1,1,0
26,92,0.625,1,0,0
26,94,0.475,2,1,0
26,95,0.475,1,0,0
26,97,0.625,1,0,0
26,98,0.6421,1,1,0
26,99,0.6789,1,0,0
26,100,0.625,2,0,0
26,102,0.556,2,0,0
26,105,0.625,2,0,0
26,107,0.566,2,0,0
26,108,0.475,1,0,0
26,109,0.4347,2,0,0
26,110,0.475,1,0,0
26,112,0.475,2,0,0
26,113,0.475,1,0,0
26,114,0.625,1,1,0
26,115,0.7242,3,1,1
26,116,0.4534,2,0,0
26,117,0.6435,1,0,0
26,118,0.625,1,1,0
26,120,0.475,1,0,0
26,123,0.625,1,0,0
26,126,0.625,1,0,0
26,129,0.625,2,0,0
26,130,0.625,1,0,0
26,131,0.4104,1,1,0
26,132,0.475,1,0,0
26,134,0.475,1,0,0
26,135,0.6999,1,0,0
26,136,0.475,1,1,0
26,137,0.6946,1,0,0
26,140,0.6368,2,0,0
26,141,0.595,1,0,0
26,142,0.625,2,0,0
26,143,0.625,2,1,0
26,145,0.625,2,1,0
26,146,0.625,2,0,0
26,147,0.6674,1,0,0
26,148,0.625,2,0,0
26,149,0.625,1,1,0
26,150,0.475,1,1,0
27,2,0.4542,1,0,0
27,7,0.425,1,0,0
27,9,0.4772,1,0,0
27,10,0.679,2,0,0
27,11,0.5129,1,1,0
27,12,0.5204,1,0,0
27,15,0.4727,1,0,0
27,16,0.475,1,0,0
27,18,0.4958,1,0,0
27,19,0.4427,1,0,0
27,20,0.6569,1,1,0
27,22,0.475,1,0,0
27,23,0.4486,2,0,0
27,24,0.498,1,1,0
27,26,0.475,1,0,0
27,28,0.7419,3,0,0
27,30,0.425,1,0,0
27,31,0.475,1,0,0
27,33,0.468,1,0,0
27,35,0.555,1,0,0
27,36,0.4562,1,0,0
27,38,0.4353,2,1,0
27,40,0.5126,2,1,0
27,41,0.4425,2,0,0
27,42,0.4834,1,0,0
27,45,0.405,2,0,0
27,47,0.5289,2,0,0
27,49,0.405,2,0,0
27,55,0.6973,1,0,0
27,57,0.5767,1,0,0
27,58,0.425,1,0,0
27,59,0.555,1,0,0
27,65,0.4805,1,0,0
27,67,0.425,1,0,0
27,69,0.425,2,0,0
27,70,0.4186,1,0,0
27,71,0.4716,1,0,0
27,72,0.4746,1,0,0
27,73,0.425,1,0,0
27,75,0.6166,2,0,0
27,76,0.6057,1,1,0
27,77,0.555,1,0,0
27,79,0.5048,1,0,0
27,80,0.4467,2,0,0
27,81,0.4598,1,1,0
27,84,0.425,2,0,0
27,86,0.475,1,1,0
27,87,0.405,2,0,0
27,89,0.4517,1,0,0
27,93,0.5198,1,0,0
27,96,0.7435,2,1,1
27,98,0.405,1,0,0
27,99,0.4407,2,0,0
27,101,0.475,1,0,0
27,102,0.4189,1,0,0
27,103,0.5321,2,0,0
27,104,0.475,2,0,0
27,106,0.475,1,0,0
27,107,0.4223,1,1,0
27,111,0.425,1,0,0
27,115,0.4255,1,0,0
27,117,0.405,2,0,0
27,119,0.5387,2,0,0
27,122,0.475,1,0,0
27,125,0.7868,3,1,1
27,128,0.7597,3,1,0
27,131,0.4803,1,0,0
27,135,0.4336,1,0,0
27,137,0.4354,1,0,0
27,138,0.7757,4,1,1
27,139,0.4888,1,0,0
27,140,0.4547,2,0,0
27,144,0.5885,1,0,0
27,147,0.4445,2,1,0
28,2,0.587,2,0,0
28,9,0.5813,1,0,0
28,10,0.6559,1,0,0
28,11,0.4448,1,0,0
28,12,0.4768,2,0,0
28,15,0.4923,1,0,0
28,16,0.5,1,0,0
28,18,0.4862,1,0,0
28,19,0.585,1,1,0
28,20,0.6095,1,0,0
28,22,0.4,1,0,0
28,23,0.6494,2,0,0
28,24,0.4809,1,0,0
28,26,0.45,2,0,0
28,28,0.783,4,1,0
28,31,0.4,1,0,0
28,33,0.5536,2,0,0
28,35,0.53,1,0,0
28,36,0.5821,1,0,0
28,38,0.5672,1,0,0
28,40,0.5455,1,0,0
28,41,0.5847,2,0,0
28,42,0.5663,1,0,0
28,47,0.4562,2,1,0
28,55,0.5,1,1,0
28,59,0.58,1,0,0
28,65,0.4733,1,1,0
28,70,0.4768,2,0,0
28,71,0.5449,1,0,0
28,72,0.5376,1,0,0
28,77,0.53,1,0,0
28,79,0.5144,1,1,0
28,80,0.5948,2,0,0
28,81,0.5236,1,0,0
28,86,0.45,2,0,0
28,89,0.5932,2,0,0
28,93,0.4282,1,0,0
28,96,0.4,1,0,0
28,99,0.5301,1,1,0
28,101,0.45,2,0,0
28,102,0.5775,1,1,0
28,104,0.45,2,0,0
28,106,0.55,1,0,0
28,107,0.4856,1,0,0
28,115,0.5435,1,0,0
28,117,0.43,2,0,0
28,122,0.5,1,1,0
28,125,0.658,2,0,0
28,128,0.5,1,1,0
28,131,0.5239,1,0,0
28,135,0.5132,2,0,0
28,137,0.5174,1,0,0
28,138,0.6851,2,0,0
28,139,0.5532,2,0,0
28,140,0.6358,1,0,0
28,144,0.725,3,1,0
28,147,0.5894,1,0,0
29,2,0.5298,1,0,0
29,9,0.5346,2,0,0
29,10,0.55,1,0,0
29,16,0.475,1,0,0
29,18,0.4026,2,1,0
29,19,0.4902,2,0,0
29,20,0.4439,1,0,0
29,22,0.4,1,0,0
29,23,0.547,1,0,0
29,26,0.4,2,0,0
29,28,0.8677,3,0,0
29,30,0.425,1,0,0
29,31,0.4,1,1,0
29,33,0.4876,1,1,0
29,35,0.555,2,1,0
29,36,0.5237,2,1,0
29,38,0.5127,2,0,0
29,40,0.4262,1,0,0
29,41,0.4906,2,0,0
29,42,0.5156,2,0,0
29,49,0.405,1,1,0
29,55,0.475,2,0,0
29,59,0.555,1,0,0
29,70,0.5363,2,0,0
29,71,0.4018,1,0,0
29,72,0.4675,2,0,0
29,73,0.425,1,0,0
29,77,0.48,1,0,0
29,80,0.5528,1,0,0
29,81,0.4379,1,0,0
29,86,0.475,1,0,0
29,89,0.4627,2,0,0
29,96,0.4,1,0,0
29,99,0.4963,1,0,0
29,101,0.4,1,0,0
29,102,0.6122,1,1,0
29,104,0.4,1,0,0
29,106,0.4,1,1,0
29,107,0.5474,1,0,0
29,115,0.6176,2,0,0
29,117,0.405,2,0,0
29,122,0.475,1,1,0
29,125,0.6552,1,0,0
29,128,0.55,1,0,0
29,135,0.5178,1,0,0
29,137,0.5124,1,0,0
29,138,0.7643,2,1,1
29,139,0.4241,2,0,0
29,140,0.5283,1,0,0
29,144,0.7278,2,1,1
29,147,0.4846,1,0,0
30,1,0.7,1,1,1
30,3,0.55,1,0,0
30,4,0.55,2,0,0
30,5,0.55,1,0,0
30,6,0.4,1,0,0
30,8,0.55,2,0,0
30,12,0.43,1,0,0
30,13,0.4,1,0,0
30,14,0.55,2,0,0
30,17,0.55,1,0,0
30,19,0.4902,1,0,0
30,21,0.4,2,0,0
30,23,0.617,1,1,0
30,25,0.55,1,0,0
30,27,0.4,2,0,0
30,29,0.55,1,0,0
30,32,0.55,2,0,0
30,34,0.4,1,1,0
30,38,0.669,1,0,0
30,39,0.55,2,0,0
30,40,0.43,2,0,0
30,41,0.6407,2,0,0
30,43,0.4,1,0,0
30,44,0.5763,1,0,0
30,45,0.4539,1,0,0
30,46,0.5583,2,0,0
30,47,0.58,2,1,0
30,48,0.55,1,0,0
30,49,0.6153,1,0,0
30,51,0.55,2,0,0
30,52,0.4,1,1,0
30,53,0.4,2,0,0
30,54,0.55,2,1,0
30,56,0.55,2,0,0
30,58,0.4,1,1,0
30,59,0.4554,1,0,0
30,60,0.4,1,0,0
30,61,0.55,2,0,0
30,62,0.7,4,1,1
30,63,0.4,1,0,0
30,64,0.4328,1,0,0
30,66,0.55,1,0,0
30,68,0.55,1,0,0
30,70,0.5842,1,0,0
30,71,0.5272,1,0,0
30,73,0.4,1,1,0
30,77,0.4542,1,0,0
30,78,0.55,2,1,0
30,79,0.43,2,0,0
30,80,0.4745,2,1,0
30,82,0.55,2,0,0
30,83,0.55,2,0,0
30,85,0.4,1,0,0
30,87,0.4813,2,1,0
30,88,0.7,2,1,0
30,89,0.6051,2,0,0
30,90,0.55,1,1,0
30,91,0.55,2,0,0
30,92,0.7,1,1,1
30,93,0.43,1,0,0
30,94,0.55,1,0,0
30,95,0.4,2,0,0
30,97,0.7,3,1,1
30,98,0.6335,2,1,0
30,99,0.4981,1,0,0
30,100,0.55,2,0,0
30,102,0.5831,1,0,0
30,105,0.7,2,1,0
30,107,0.42,1,0,0
30,108,0.4,2,0,0
30,109,0.5585,2,1,0
30,110,0.4,1,0,0
30,112,0.55,1,0,0
30,113,0.4,2,0,0
30,114,0.55,2,0,0
30,115,0.5573,1,0,0
30,116,0.4329,2,0,0
30,117,0.7854,3,1,0
30,118,0.7,2,1,0
30,120,0.55,1,0,0
30,121,0.43,1,0,0
30,123,0.7,3,1,0
30,126,0.7,2,1,0
30,127,0.4,2,0,0
30,129,0.7,4,1,1
30,130,0.55,2,0,0
30,132,0.55,1,0,0
30,134,0.4,2,1,0
30,135,0.5255,1,0,0
30,136,0.4,1,0,0
30,137,0.5186,1,1,0
30,140,0.5931,1,0,0
30,141,0.7219,3,1,1
30,142,0.55,1,0,0
30,143,0.55,2,0,0
30,145,0.7,4,1,1
30,146,0.7,3,0,0
30,147,0.6331,1,1,0
30,148,0.55,1,0,0
30,149,0.55,1,0,0
30,150,0.4,2,0,0
31,9,0.4678,2,0,0
31,10,0.7413,2,1,0
31,11,0.4263,1,0,0
31,12,0.5083,2,0,0
31,16,0.475,2,0,0
31,18,0.4103,1,0,0
31,19,0.4354,2,0,0
31,20,0.6456,2,0,0
31,22,0.4,1,0,0
31,23,0.441,1,0,0
31,24,0.4123,1,1,0
31,26,0.475,2,0,0
31,28,0.7346,2,1,1
31,31,0.4,1,0,0
31,35,0.48,2,1,0
31,38,0.4285,1,1,0
31,40,0.576,2,0,0
31,41,0.4353,1,0,0
31,42,0.4736,2,1,0
31,47,0.5163,1,0,0
31,55,0.7207,1,1,1
31,57,0.4861,1,0,0
31,58,0.425,1,0,0
31,59,0.555,1,0,0
31,71,0.4625,1,0,0
31,73,0.5,1,0,0
31,75,0.5235,1,0,0
31,76,0.5133,2,1,0
31,77,0.555,2,1,0
31,79,0.4937,1,0,0
31,86,0.4,1,1,0
31,89,0.4438,1,0,0
31,93,0.5077,1,1,0
31,96,0.689,2,0,0
31,101,0.475,1,0,0
31,102,0.4131,1,0,0
31,103,0.4442,1,0,0
31,104,0.475,2,0,0
31,106,0.4,1,0,0
31,117,0.405,2,0,0
31,119,0.4505,1,0,0
31,122,0.475,2,0,0
31,125,0.7768,2,1,0
31,128,0.7708,2,1,0
31,131,0.4706,1,0,0
31,138,0.6913,2,0,0
31,139,0.4787,1,0,0
31,140,0.4467,1,0,0
31,144,0.5065,2,0,0
31,147,0.4371,1,0,0
32,2,0.753,2,0,0
32,5,0.4,2,0,0
32,6,0.4,1,0,0
32,9,0.5302,2,0,0
32,10,0.7915,2,0,0
32,11,0.8225,4,1,0
32,12,0.8813,4,1,0
32,15,0.5749,2,0,0
32,17,0.45,2,0,0
32,18,0.8023,3,0,0
32,19,0.4393,1,0,0
32,20,0.6653,1,0,0
32,23,0.6464,1,0,0
32,24,0.6549,2,1,0
32,28,0.4884,1,1,0
32,32,0.45,1,0,0
32,33,0.7694,1,1,1
32,36,0.7554,1,1,0
32,38,0.5806,2,0,0
32,39,0.45,2,0,0
32,40,0.9222,2,1,0
32,41,0.5892,1,0,0
32,42,0.8376,2,0,0
32,44,0.45,2,1,0
32,46,0.65,2,0,0
32,47,0.7414,2,0,0
32,48,0.4,1,0,0
32,49,0.53,1,1,0
32,51,0.4,1,0,0
32,55,0.58,1,0,0
32,56,0.45,1,0,0
32,57,0.898,3,0,0
32,59,0.43,1,1,0
32,61,0.4,1,1,0
32,64,0.6,2,0,0
32,65,0.7342,2,1,0
32,70,0.5108,2,0,0
32,71,0.6236,1,0,0
32,72,0.6272,1,0,0
32,75,0.8548,1,1,1
32,76,0.8177,3,1,1
32,77,0.53,1,0,0
32,79,0.8629,4,1,0
32,80,0.5941,1,0,0
32,81,0.7096,2,1,1
32,82,0.4,1,0,0
32,86,0.45,2,1,0
32,87,0.63,2,0,0
32,89,0.6,2,0,0
32,91,0.5,1,0,0
32,93,0.8306,2,1,0
32,94,0.4,1,0,0
32,96,0.48,1,0,0
32,98,0.48,1,1,0
32,99,0.5369,2,0,0
32,102,0.4612,2,0,0
32,103,0.8452,3,1,0
32,107,0.6652,1,0,0
32,112,0.45,1,1,0
32,115,0.569,1,0,0
32,117,0.58,1,0,0
32,119,0.8031,1,0,0
32,120,0.4,1,0,0
32,121,0.6,1,0,0
32,125,0.4916,2,0,0
32,128,0.58,1,0,0
32,131,0.7838,4,1,1
32,132,0.4,2,1,0
32,135,0.5286,2,0,0
32,136,0.4,1,0,0
32,137,0.5307,1,1,0
32,138,0.4784,1,0,0
32,139,0.844,3,0,0
32,140,0.6536,2,0,0
32,141,0.5,2,0,0
32,144,0.4344,1,0,0
32,147,0.5915,2,0,0
33,2,0.6473,1,0,0
33,9,0.5824,1,0,0
33,10,0.9886,1,1,0
33,11,0.7369,1,0,0
33,12,0.7982,2,0,0
33,13,0.4,1,0,0
33,15,0.6254,1,0,0
33,18,0.7108,2,1,0
33,19,0.4796,2,1,0
33,20,0.8776,1,1,0
33,23,0.6887,2,0,0
33,24,0.7142,2,1,1
33,28,0.5284,2,1,0
33,33,0.6683,1,0,0
33,36,0.6503,2,0,0
33,38,0.6184,1,0,0
33,40,0.8364,3,1,0
33,41,0.6294,1,0,0
33,42,0.7418,2,1,0
33,44,0.45,1,0,0
33,46,0.5,1,0,0
33,47,0.7888,3,1,1
33,49,0.53,1,0,0
33,55,0.73,4,0,0
33,57,0.6657,2,0,0
33,59,0.43,2,1,0
33,64,0.45,1,0,0
33,65,0.6374,1,0,0
33,70,0.5429,1,0,0
33,71,0.6738,1,0,0
33,72,0.6784,2,1,0
33,75,0.6049,1,0,0
33,76,0.5715,1,0,0
33,77,0.68,1,0,0
33,79,0.7745,1,0,0
33,80,0.6358,1,1,0
33,81,0.6057,1,0,0
33,86,0.6,1,0,0
33,87,0.48,2,0,0
33,89,0.6433,2,0,0
33,93,0.7473,2,1,1
33,96,0.63,2,0,0
33,98,0.48,2,0,0
33,99,0.5766,2,0,0
33,102,0.4934,1,0,0
33,103,0.7339,2,1,0
33,107,0.5485,2,1,0
33,115,0.6034,2,0,0
33,117,0.58,2,0,0
33,119,0.6737,2,0,0
33,121,0.45,1,0,0
33,125,0.547,2,0,0
33,128,0.73,2,1,1
33,131,0.687,1,0,0
33,135,0.5658,2,0,0
33,137,0.5685,1,0,0
33,138,0.53,1,0,0
33,139,0.7501,2,1,0
33,140,0.698,1,1,0
33,141,0.5,2,1,0
33,144,0.4733,1,0,0
33,147,0.6324,2,0,0
34,2,0.4875,1,1,0
34,9,0.5914,1,1,0
34,10,0.8064,2,1,0
34,11,0.5613,1,0,0
34,12,0.5706,2,0,0
34,15,0.4357,2,0,0
34,16,0.625,2,0,0
34,18,0.5398,1,0,0
34,20,0.6286,1,0,0
34,22,0.55,1,0,0
34,23,0.4804,2,0,0
34,24,0.5426,2,0,0
34,26,0.55,2,0,0
34,28,0.6219,1,0,0
34,31,0.55,2,0,0
34,33,0.5048,1,0,0
34,35,0.705,4,1,0
34,36,0.49,1,0,0
34,37,0.425,1,0,0
34,40,0.6359,1,0,0
34,42,0.5991,2,0,0
34,47,0.5813,1,0,0
34,49,0.405,1,0,0
34,53,0.425,2,0,0
34,55,0.6001,2,0,0
34,57,0.6085,1,0,0
34,59,0.705,4,0,0
34,65,0.4455,2,0,0
34,71,0.4343,2,0,0
34,72,0.5131,1,0,0
34,75,0.5584,1,0,0
34,76,0.4971,2,0,0
34,77,0.48,2,0,0
34,79,0.5511,1,0,0
34,80,0.478,1,0,0
34,81,0.4194,2,1,0
34,86,0.475,1,0,0
34,89,0.4092,1,0,0
34,93,0.4949,1,1,0
34,96,0.5832,2,0,0
34,101,0.55,2,0,0
34,102,0.4431,1,0,0
34,103,0.5853,1,1,0
34,104,0.55,2,1,0
34,106,0.4,2,1,0
34,115,0.4514,1,0,0
34,117,0.405,2,0,0
34,119,0.5187,2,0,0
34,122,0.625,1,0,0
34,125,0.6034,1,0,0
34,127,0.425,2,0,0
34,128,0.7536,2,1,1
34,131,0.4452,1,0,0
34,138,0.6644,2,0,0
34,139,0.5309,1,1,0
34,140,0.4881,1,0,0
34,144,0.7678,3,1,0
34,147,0.4002,2,0,0
35,1,0.625,1,0,0
35,2,0.5512,1,1,0
35,3,0.55,1,0,0
35,4,0.55,2,0,0
35,5,0.475,1,0,0
35,6,0.475,1,0,0
35,8,0.475,2,1,0
35,9,0.5497,1,0,0
35,12,0.43,1,0,0
35,14,0.55,1,1,0
35,15,0.6344,1,0,0
35,17,0.55,1,0,0
35,18,0.5099,1,1,0
35,19,0.5265,1,1,0
35,21,0.4,1,0,0
35,23,0.7642,1,1,1
35,24,0.6552,1,0,0
35,25,0.55,2,0,0
35,28,0.4497,1,0,0
35,29,0.55,1,0,0
35,32,0.55,2,1,0
35,33,0.5694,1,0,0
35,34,0.4,2,1,0
35,36,0.5555,1,0,0
35,38,0.6607,1,0,0
35,39,0.55,1,0,0
35,40,0.43,2,1,0
35,41,0.6762,1,0,0
35,42,0.5365,1,1,0
35,43,0.475,1,0,0
35,44,0.5488,2,0,0
35,46,0.4639,2,1,0
35,47,0.58,1,0,0
35,48,0.475,1,0,0
35,49,0.5701,1,0,0
35,51,0.475,2,0,0
35,52,0.4,2,0,0
35,53,0.4,2,0,0
35,54,0.625,1,0,0
35,56,0.55,2,0,0
35,60,0.4,2,0,0
35,61,0.475,2,0,0
35,62,0.625,2,0,0
35,63,0.4,1,0,0
35,65,0.4676,2,0,0
35,66,0.55,2,0,0
35,68,0.55,1,0,0
35,70,0.5501,1,0,0
35,71,0.7117,1,1,1
35,72,0.7053,3,1,0
35,78,0.55,1,0,0
35,79,0.43,2,0,0
35,80,0.6851,2,0,0
35,81,0.488,1,0,0
35,82,0.475,1,0,0
35,83,0.625,1,0,0
35,85,0.475,1,1,0
35,88,0.7,2,0,0
35,89,0.6956,1,0,0
35,90,0.475,1,0,0
35,91,0.55,1,0,0
35,92,0.625,1,0,0
35,94,0.475,1,0,0
35,95,0.4,1,0,0
35,97,0.625,1,0,0
35,98,0.5051,1,0,0
35,99,0.5972,2,0,0
35,100,0.625,2,0,0
35,102,0.5507,1,0,0
35,105,0.625,2,0,0
35,107,0.4078,2,1,0
35,108,0.4,1,1,0
35,110,0.4,2,0,0
35,112,0.55,1,0,0
35,113,0.4,2,0,0
35,114,0.625,1,0,0
35,115,0.6398,1,0,0
35,117,0.6561,1,1,0
35,118,0.7,2,1,0
35,120,0.475,1,1,0
35,123,0.625,1,0,0
35,126,0.7,3,1,1
35,127,0.4,1,0,0
35,129,0.625,1,0,0
35,130,0.55,1,0,0
35,131,0.5432,2,0,0
35,132,0.475,2,0,0
35,134,0.4,2,0,0
35,135,0.5822,1,0,0
35,136,0.475,1,1,0
35,137,0.5859,2,0,0
35,138,0.403,2,0,0
35,139,0.5999,1,0,0
35,140,0.7772,3,1,0
35,141,0.6214,1,0,0
35,142,0.625,1,0,0
35,143,0.55,1,1,0
35,145,0.625,2,0,0
35,146,0.7,2,1,0
35,147,0.6804,2,1,0
35,148,0.55,2,0,0
35,149,0.625,1,1,0
35,150,0.4,1,1,0
36,2,0.8706,3,1,1
36,5,0.425,1,0,0
36,6,0.425,1,0,0
36,9,0.6142,1,0,0
36,10,0.7624,3,1,0
36,11,0.8679,1,0,0
36,12,0.9287,2,0,0
36,15,0.6806,2,0,0
36,16,0.4,2,0,0
36,17,0.5,2,1,0
36,18,0.9004,3,0,0
36,19,0.5486,1,0,0
36,20,0.7295,3,0,0
36,23,0.7849,2,1,0
36,24,0.7462,2,0,0
36,28,0.622,1,0,0
36,32,0.5,1,1,0
36,33,0.8968,1,0,0
36,35,0.405,2,0,0
36,36,0.8744,1,0,0
36,38,0.6846,2,0,0
36,39,0.5,2,0,0
36,40,0.9435,1,1,0
36,41,0.6984,2,0,0
36,42,0.924,4,1,0
36,44,0.475,2,0,0
36,46,0.7,1,1,0
36,47,0.7626,3,1,1
36,48,0.425,2,0,0
36,49,0.555,2,0,0
36,51,0.425,1,0,0
36,55,0.63,1,0,0
36,56,0.5,2,0,0
36,57,0.7467,3,1,1
36,59,0.48,2,1,0
36,61,0.425,1,0,0
36,64,0.55,1,1,0
36,65,0.8455,2,0,0
36,70,0.5779,2,0,0
36,71,0.7535,2,1,1
36,72,0.7593,3,1,0
36,75,0.671,2,0,0
36,76,0.6166,2,0,0
36,77,0.555,1,0,0
36,79,0.9583,1,1,0
36,80,0.7063,2,0,0
36,81,0.8061,1,1,0
36,82,0.425,2,1,0
36,86,0.475,1,0,0
36,87,0.63,2,0,0
36,89,0.7157,3,0,0
36,91,0.5,2,0,0
36,93,0.8549,2,1,1
36,94,0.425,1,1,0
36,96,0.48,1,1,0
36,98,0.48,1,0,0
36,99,0.6198,1,0,0
36,102,0.5784,2,0,0
36,103,0.8316,1,1,0
36,107,0.7348,3,1,1
36,112,0.5,2,0,0
36,115,0.666,1,1,0
36,117,0.63,1,0,0
36,119,0.7439,4,0,0
36,120,0.425,1,0,0
36,121,0.625,1,0,0
36,122,0.4,1,0,0
36,125,0.6175,2,1,0
36,128,0.555,2,1,0
36,131,0.92,2,1,0
36,132,0.425,2,1,0
36,135,0.6064,1,0,0
36,136,0.425,1,0,0
36,137,0.6098,2,0,0
36,138,0.6113,1,0,0
36,139,0.9887,2,1,0
36,140,0.7965,2,1,1
36,141,0.55,2,0,0
36,144,0.5408,1,1,0
36,147,0.7021,4,1,0
37,1,0.475,2,0,0
37,2,0.5001,2,0,0
37,3,0.4,2,0,0
37,4,0.4,1,1,0
37,5,0.475,1,0,0
37,6,0.475,1,0,0
37,8,0.625,1,1,0
37,9,0.5835,1,1,0
37,12,0.43,1,0,0
37,14,0.4,2,0,0
37,17,0.55,2,0,0
37,19,0.6837,2,0,0
37,21,0.4,1,0,0
37,23,0.5914,1,0,0
37,25,0.4,1,1,0
37,28,0.4611,1,0,0
37,29,0.4,1,0,0
37,32,0.55,2,0,0
37,33,0.4601,2,1,0
37,34,0.4,1,1,0
37,36,0.4943,2,0,0
37,38,0.5551,1,1,0
37,39,0.55,1,0,0
37,40,0.43,2,0,0
37,41,0.5341,2,0,0
37,42,0.4155,1,0,0
37,43,0.625,2,0,0
37,44,0.443,1,0,0
37,45,0.5385,1,0,0
37,46,0.5046,1,1,0
37,47,0.43,2,0,0
37,48,0.475,1,0,0
37,49,0.472,1,1,0
37,51,0.475,1,1,0
37,52,0.55,1,1,0
37,53,0.4,2,0,0
37,54,0.475,1,0,0
37,56,0.55,1,0,0
37,60,0.4,2,0,0
37,61,0.475,1,0,0
37,62,0.475,1,0,0
37,63,0.4,2,0,0
37,66,0.4,2,0,0
37,68,0.4,1,1,0
37,70,0.4715,1,0,0
37,71,0.4498,1,0,0
